battery_id,cycle,type,time_start,V_avg,V_min,V_max,I_avg,I_min,I_max,T_avg,T_min,T_max,Capacity,SoH,RUL,Degradation_Rate,Thermal_Stress,Capability_Band,Recommended_Applications
B0018,187,discharge,[2008.       8.       5.      12.      50.      42.531],3.4829886521206714,2.430465824271706,4.1882916128809375,-1.8118563821702207,-2.012954260463709,0.0033492168235809,30.981374033120872,23.03846743756316,37.844837975501,1.4807376792294196,0.7982393911352555,131,-0.0025137924998453465,37.844837975501,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,189,discharge,[2008.       8.       5.      16.      36.      12.671],3.483799876979844,2.4907267597860656,4.187409532380725,-1.8021525551783737,-2.012741175686338,0.003924536033092,31.088687926688607,23.11094770365509,37.8984610468502,1.4735077809902477,0.7943418813674149,129,-0.0031795984907023733,37.8984610468502,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,191,discharge,[2008.       8.       5.      20.      21.      46.906],3.4787540756450497,2.367832802864477,4.188656943531829,-1.8092953592546854,-2.013377348559974,0.0023277056862263,31.336420133762665,23.4240998983518,38.27784043980244,1.46801928526661,0.7913831307756389,127,-0.0038538563195864017,38.27784043980244,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,193,discharge,[2008.       8.       6.       0.       6.      53.156],3.475219435178451,2.3532703553328904,4.188198669984733,-1.8000309691416814,-2.013211476410487,0.0035939400914024,31.225999871035654,23.21101499325785,38.24434303919528,1.458092355711902,0.786031699313642,125,-0.004341579776113963,38.24434303919528,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,196,discharge,[2008.       8.       6.       4.      27.      52.921],3.470739535801023,2.362897904778893,4.184528192003684,-1.7981302589297095,-2.014293661039269,0.0048263432801782,31.037323488688802,22.93446707088835,38.06956259266949,1.44786609888914,0.7805189058362434,122,-0.000885246326284006,38.06956259266949,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,199,discharge,[2008.       8.       6.       8.      55.      24.593],3.474600910003521,2.420200016704328,4.1927676322495895,-1.8058248446047425,-2.013245286480298,0.0030147593152949,30.811349225731828,22.715597927537367,37.81744565252647,1.4527808777541982,0.7831683758563823,119,-0.0024182685428120743,37.81744565252647,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,201,discharge,[2008.       8.       6.      12.      40.      42.031],3.4740521567700093,2.472605886588914,4.187873640279204,-1.795955865281378,-2.0138967840468363,0.0018891165203542,30.932223179746046,22.816866662883296,37.90256777035479,1.4425356364492432,0.7776453481817188,117,-0.0033773975084667174,37.90256777035479,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,203,discharge,[2008.       8.       6.      16.      25.      32.093],3.475075728648004,2.483165462226557,4.1880559282136725,-1.7951057003644757,-2.0132739002306224,0.001403219773102,31.215527070380897,23.144424017860068,38.16628336469349,1.4392712877203313,0.7758855957432074,115,-0.0034720170651053595,38.16628336469349,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,205,discharge,[2008.       8.       6.      20.       9.      11.453],3.472424307596416,2.434198683008624,4.188063095530185,-1.7940097981352856,-2.0131642650090824,0.0030231667836495,31.400797084337558,23.36546101646915,38.36789486715962,1.4286475681888218,0.7701585371768062,113,-0.003686434951230444,38.36789486715962,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,208,discharge,[2008.       8.       7.       0.      27.      39.046],3.471751102262539,2.497859027600416,4.185913481526783,-1.7841592631620102,-2.012453716602352,0.0024527231990189,31.259213269721236,23.10859423301546,38.19823604401131,1.4249026750004896,0.7681397317526905,110,0.006860660710598432,38.19823604401131,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,211,discharge,[2008.       8.       7.      19.       5.      53.109],3.4745407296058963,2.374740845794832,4.187259539606346,-1.8136320536623207,-2.013506755621097,0.0031177160092426,31.134701292957466,23.10528361267006,38.09998280757164,1.4698115324524124,0.7923492994106556,107,0.0008189774560387053,38.09998280757164,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,213,discharge,[2008.       8.       7.      22.      50.      51.859],3.471720060423485,2.3589340839760866,4.187670932765983,-1.810960446087532,-2.014872086495032,0.0025045836690967,31.246879695988095,23.26167836334653,38.21452378284136,1.4525819651050202,0.7830611455790711,105,-0.006744333385904577,38.21452378284136,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,215,discharge,[2.008e+03 8.000e+00 8.000e+00 2.000e+00 3.200e+01 5.325e+01],3.4713984098288235,2.4413266342198545,4.187836103953847,-1.800802328247715,-2.012630004080512,0.0016023425232613,31.027558674438325,23.027044613835702,37.93969653616424,1.442834198908794,0.7778062979024363,103,-0.0060514765742678,37.93969653616424,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,217,discharge,[2008.       8.       8.       6.      16.      47.328],3.4626491088970703,2.311419659807122,4.18719517574786,-1.798647877727257,-2.012054810012164,0.0024115620742285,30.931917385258963,22.78902352526249,38.06666733482501,1.428376058807949,0.7700121712904541,101,-0.006844853617930635,38.06666733482501,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,219,discharge,[2008.       8.       8.      10.      14.      50.671],3.466072725920186,2.495315923820125,4.183339938829854,-1.7804067367547436,-2.011816454093025,0.0039222395137717,30.667082236656018,22.47935333131366,37.63260475617888,1.4154547844370715,0.7630465417051595,99,0.0013398691074882896,37.63260475617888,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,222,discharge,[2008.       8.       8.      20.      10.       8.812],3.4730670533412877,2.4398479869382084,4.192209704853633,-1.8167125180994765,-2.0147251295387147,0.0032022373391061,31.226789107710772,23.14563143539215,38.18223603956323,1.454576670077708,0.7841364556121901,96,-0.0026613631563391915,38.18223603956323,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,224,discharge,[2.008e+03 8.000e+00 8.000e+00 2.300e+01 5.400e+01 1.812e+00],3.4668548162926327,2.376538319699514,4.186622455926472,-1.7981268087177564,-2.01362953818943,0.0022908479361973,31.387733116648285,23.299987417730907,38.3907466519188,1.4283179548274056,0.7699808484662279,94,-0.008718495439325569,38.3907466519188,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,226,discharge,[2008.       8.       9.       3.      37.       6.281],3.46527367520258,2.3722299202290382,4.186945959000922,-1.7964439222994821,-2.0143431411678145,0.0027427735050577,31.505666838292886,23.43938495660897,38.51622654624205,1.4197026883204058,0.7653365112635747,92,-0.0031893229491885,38.51622654624205,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,228,discharge,[2008.       8.       9.       7.      19.      59.656],3.4638878223448684,2.361475505115684,4.18744003081614,-1.795371462470329,-2.013805013275104,0.0024947638057852,31.5462258449116,23.52414825084503,38.56612180540248,1.4155606630306516,0.7631036189749955,90,-0.002560024601782729,38.56612180540248,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,231,discharge,[2008.       8.       9.      11.      36.      57.875],3.457807923440064,2.317937855025735,4.1845980039811215,-1.7937175263130196,-2.0140103653857677,0.0036577323801656,31.389977882297476,23.166973356692417,38.5606541602861,1.405680035419228,0.7577771480684934,87,-0.0011857593190063298,38.5606541602861,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,234,discharge,[2008.       8.       9.      15.      59.       2.406],3.459813554486507,2.3372859753156225,4.186742025132256,-1.8014517734888207,-2.01313706710909,0.0021603358076119,31.385433749863733,23.27596280218644,38.53842073636507,1.4084461071166137,0.759268288206635,84,-0.003108589089160285,38.53842073636507,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,236,discharge,[2008.       8.       9.      19.      41.      13.296],3.458027727779737,2.35288102649522,4.1871520936423146,-1.7915215753378781,-2.0146560328783325,0.0039719594997676,31.423707199142058,23.24250038456045,38.548873480234754,1.3968547782872414,0.7530196086484692,82,-0.0037197674931365166,38.548873480234754,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,238,discharge,[2.008e+03 8.000e+00 9.000e+00 2.300e+01 2.200e+01 9.840e-01],3.4613996718507845,2.4646122144537173,4.187096292904282,-1.7816941240706174,-2.013905602750019,0.0035004779826549,31.435368910968148,23.25643130784119,38.45838357496903,1.3935670371440676,0.751247245774781,80,-0.0018725872515734654,38.45838357496903,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,240,discharge,[2.008e+03 8.000e+00 1.000e+01 3.000e+00 1.000e+00 8.859e+00],3.4611285476693214,2.4684655225527004,4.187367312766795,-1.779737998541223,-2.0129862192992305,0.0019150019110163,31.542375291159843,23.40948042071164,38.54382874673793,1.3893644292809475,0.7489816944965945,78,-0.0027006873875062287,38.54382874673793,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,243,discharge,[2008.       8.      10.       7.      19.       8.453],3.455556822823358,2.409292353940073,4.18534593452204,-1.7856528650965158,-2.0130373888261315,0.0035633455174765,31.52669677306915,23.25216185853628,38.650883957434026,1.378565141566671,0.7431599902402237,75,-0.0007438865325334332,38.650883957434026,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,246,discharge,[2008.       8.      10.      11.      39.      39.812],3.459598362944341,2.477625480372779,4.186646524222555,-1.7784070647657095,-2.012440412153309,0.0025270257598763,31.435921914290375,23.267794615238977,38.45654834997334,1.384901110085747,0.7465755983684312,72,-0.003527982795907325,38.45654834997334,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,248,discharge,[2008.       8.      10.      15.      21.      25.468],3.4506569891269216,2.335608852853518,4.184730834033599,-1.7778412667349817,-2.014185743260078,0.0023090961991655,31.475238112886494,23.18183250077672,38.6564130442344,1.3703251814242443,0.7387179740348331,70,-0.002888667890709684,38.6564130442344,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,250,discharge,[2.008e+03 8.000e+00 1.000e+01 1.900e+01 1.000e+00 7.218e+00],3.455515243082573,2.441999086782534,4.187175976285891,-1.7764462760420034,-2.014463667770562,0.0027455024461359,31.5817445550721,23.347201662807525,38.655587491253975,1.3733464385229082,0.7403466800917733,68,-0.0005941132184407172,38.655587491253975,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,252,discharge,[2008.       8.      10.      22.      40.      10.453],3.455840338587253,2.465168783147216,4.186108406696249,-1.7752748972563315,-2.013348921415113,0.0035376525560346,31.647958536134297,23.433341482891272,38.6997087046862,1.3679487285504814,0.7374368704864981,66,-0.0031172623039302516,38.6997087046862,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,255,discharge,[2.0080e+03 8.0000e+00 1.1000e+01 2.0000e+00 5.3000e+01 1.9859e+01],3.448678293668265,2.370892032033162,4.183460397462309,-1.774201326872465,-2.013428528654807,0.0077713611972704,31.662032275252905,23.298067848672567,38.87481687744787,1.3567141087089647,0.7313804864100185,63,0.015413715394829358,38.87481687744787,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,258,discharge,[2008.       8.      14.      13.       4.      49.687],3.4745031786447553,2.461879783248223,4.187091541628412,-1.8196650877007408,-2.01277944734302,0.0026017060660145,30.434500875864142,22.45542569835154,37.36397452607736,1.4604310209194575,0.7872924322020762,60,0.010729583465351356,37.36397452607736,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,260,discharge,[2008.       8.      14.      16.      49.      56.812],3.474031881945217,2.424706636890725,4.18736921126964,-1.8096836854216038,-2.0200047420918392,0.0091134131538031,31.017997058077018,23.061560846748243,37.88258787662229,1.4500998937104097,0.7817231049614924,58,-0.005572582684251981,37.88258787662229,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,262,discharge,[2008.       8.      14.      20.      29.      23.812],3.474404210386772,2.444722297403138,4.187597633155394,-1.7993287687468957,-2.0133646895300226,0.0037645837135773,31.39483761465523,23.475330204930167,38.15898073660424,1.4381406901824496,0.7752761106852413,56,-0.005432923903494535,38.15898073660424,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,264,discharge,[2008.       8.      15.       0.       8.      59.578],3.471767043833224,2.443569395327192,4.187608979498198,-1.7959419603883284,-2.014594160102108,0.0043292079445975,31.24511885640641,23.342810660410983,38.05243159675446,1.4283681980964316,0.7700079337204485,54,-0.005838309606801595,38.05243159675446,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,266,discharge,[2008.       8.      15.       3.      59.      10.796],3.4685305272975935,2.4666000274194886,4.186194120124063,-1.7956017209600372,-2.012470648259109,0.0041484754975605,31.05306925187263,23.05129068270268,37.89096376444466,1.4147874517552432,0.7626867945054364,52,-0.004193995683964669,37.89096376444466,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,269,discharge,[2008.       8.      15.       8.      19.      52.703],3.4651213646662598,2.4272514813701016,4.186991375693876,-1.7929541659933774,-2.0131822133527364,0.0047242265159618,30.88589263299332,22.88189492356489,37.81203585126145,1.413889163393182,0.7622025431993112,49,-0.004606570934246046,37.81203585126145,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,271,discharge,[2008.      8.     15.     12.      0.      3.39],3.465287985947589,2.4762628371779,4.185443351643291,-1.784474211719448,-2.0130225462243683,0.0013113732243447,31.053992379018933,22.92564951928596,37.9591954678784,1.3989331662177225,0.7541400306782735,47,-0.0046392262474461154,37.9591954678784,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,273,discharge,[2008.       8.      15.      15.      37.      16.687],3.461799526154992,2.3607989727330003,4.186308413669027,-1.793581043096934,-2.0189079388265974,0.0025506726829285,31.492840068071885,23.43880589131317,38.52104349883516,1.3953322584033976,0.7521988452127043,45,-0.0022217591693693417,38.52104349883516,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,275,discharge,[2008.       8.      15.      19.      13.      34.203],3.463260140320492,2.377011586588198,4.187179397572641,-1.7920645354970144,-2.012765928007659,0.0078113986722275,31.93832684630049,23.89396136161553,38.87868799770175,1.390046129540245,0.7493491870022229,43,-0.00212170320818314,38.87868799770175,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,278,discharge,[2008.       8.      15.      23.      27.       4.375],3.462839429201602,2.456756319667845,4.1854460754417,-1.7809541104468565,-2.013042493892728,0.0028245095443,31.74562722135923,23.63803692335084,38.65118899876309,1.3860271454209647,0.747182624023947,40,-0.000305144891082354,38.65118899876309,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,281,discharge,[2008.      8.     16.      3.     52.     55.64],3.4569152237960306,2.3277314025979847,4.193052368415502,-1.7989851707207014,-2.012206599766764,0.0024228717534561,31.31018499405759,23.13184070770573,38.434235278537344,1.388215260193751,0.7483621978461461,37,-0.0033180325499189145,38.434235278537344,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,283,discharge,[2008.       8.      16.       7.      37.      37.796],3.4574690175816127,2.4537913827403948,4.186241953638429,-1.7873231599598716,-2.012141821898546,0.0031921291370735,31.127360345471814,23.032251614508017,38.10387572433,1.3761826562394497,0.7418756347033405,35,-0.005874592582433669,38.10387572433,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,285,discharge,[2008.      8.     16.     11.     21.     22.14],3.4502191781217797,2.3475608877759067,4.186011006323472,-1.7861666392556754,-2.01231372073967,0.0039249640645347,30.985550813719595,22.829010081336715,38.12742842632319,1.3647168898640163,0.7356946436346267,33,-0.004299295575522832,38.12742842632319,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,287,discharge,[2.008e+03 8.000e+00 1.600e+01 1.500e+01 2.000e+00 5.664e+01],3.4486728051793962,2.3558347560196564,4.18675624032869,-1.7849995504167617,-2.0131811880616888,0.0021019743314778,30.899653280757406,22.67782621456358,38.03962943213698,1.3589854739373584,0.7326049390746541,31,-0.0034200377828611794,38.03962943213698,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,290,discharge,[2008.       8.      16.      19.      15.      49.609],3.444632719716698,2.379110236294476,4.1831553230638425,-1.7783310205058362,-2.013273464922821,0.002880850510536,30.706123644966482,22.35025648802666,37.85657903247749,1.34623087640088,0.7257291620112973,28,0.011309551318017669,37.85657903247749,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,293,discharge,[2008.       8.      18.      14.      27.      16.015],3.467272639213176,2.444740635238248,4.191989955143364,-1.809775952165901,-2.013950042532596,0.0031832258024873,30.47122187456595,22.367517988223096,37.43017193410286,1.4268427818454643,0.7691856089045949,25,0.004629864004028594,37.43017193410286,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,295,discharge,[2008.       8.      18.      18.       8.      54.125],3.464490491162134,2.431867772331712,4.185628679672912,-1.7896694300229212,-2.012375320433943,0.0020467170443975,30.939221783021114,22.904023394656047,37.8264149292754,1.4064481483279665,0.7581912240991064,23,-0.008338008159487265,37.8264149292754,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,297,discharge,[2008.       8.      18.      21.      48.      48.484],3.459667012281024,2.344037291947413,4.186834478731371,-1.79700972481249,-2.0124205467796688,0.0033289159470451,31.111640631561894,23.11186259982214,38.08307173716899,1.3934907492075153,0.7512061203027418,21,-0.004549699275758712,38.08307173716899,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,299,discharge,[2.0080e+03 8.0000e+00 1.9000e+01 1.0000e+00 2.5000e+01 4.3656e+01],3.462241956955771,2.456436863057259,4.186613091061155,-1.7861513769566686,-2.0131578787415245,0.0032533047122303,31.037910219908994,23.04417103672731,37.88279649093536,1.3882493512249316,0.7483805757157408,19,-0.005825728841355626,37.88279649093536,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,301,discharge,[2008.       8.      19.       5.      17.       5.812],3.4555661695067355,2.395547668334432,4.183907160253637,-1.784162084841115,-2.0123169807019234,0.0040235096530836,30.967950840538833,22.83426471365,37.96027066990377,1.3701878338420928,0.7386439323920165,17,-0.004150810852349113,37.96027066990377,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,304,discharge,[2008.     8.    19.     9.    39.    42.5],3.458696199585801,2.453674917297921,4.18533882899107,-1.7845257009241222,-2.0152254170182307,0.0030324690133305,30.93996203578424,22.83589303178486,37.880513353762176,1.379695166560862,0.7437691666500521,14,-0.0020433158876855817,37.880513353762176,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,306,discharge,[2008.       8.      19.      13.      17.      33.984],3.4525282614097663,2.3062728144586413,4.185280284017658,-1.7920667435100546,-2.01421415925087,0.0116298934258857,31.295019295352862,23.179921311075763,38.43416278222213,1.3686586323935683,0.7378195670433692,12,-0.004239497162804584,38.43416278222213,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,308,discharge,[2008.       8.      19.      16.      54.      51.734],3.4552290080443044,2.3471092023857154,4.186281579801858,-1.7827798732717042,-2.0128415184323125,0.0017904051864931,31.81846533166901,23.715085051859607,38.847489737859576,1.3627371779096438,0.7346274160714679,10,-0.0013133797501903022,38.847489737859576,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,310,discharge,[2008.       8.      19.      20.      32.      20.468],3.4619744219744675,2.4884289104730986,4.185356132672309,-1.7725212915953121,-2.014392678620289,0.0047826556291143,32.00067162597675,24.038521624132176,38.80283421497622,1.3634051133928071,0.7349874882306874,8,-0.0013383540033554964,38.80283421497622,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,313,discharge,[2008.       8.      20.       0.      43.       5.406],3.452221905520614,2.3992178234155577,4.181406543107895,-1.769870119236631,-2.012835608795986,0.004238943215349,31.73992229230571,23.56288829160871,38.72699121838442,1.3518646035305233,0.7287662042753458,5,-0.0014346900712574884,38.72699121838442,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,316,discharge,[2.008e+03 8.000e+00 2.000e+01 5.000e+00 2.000e+00 2.960e-01],3.4476500494421916,2.278633888650029,4.185252405343103,-1.7884847819526568,-2.011864019911752,0.0034197270851084,31.52613649688221,23.40147705036877,38.67191958148309,1.3547969729652622,0.7303469925709389,2,-0.0037326771061346187,38.67191958148309,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0018,318,discharge,[2008.       8.      20.       8.      37.      19.515],3.447928507599004,2.365584676338373,4.185763363191996,-1.77774044867741,-2.0128686821286053,0.0030824584177925,31.27624493654335,23.12358293794388,38.371813640118894,1.341051440640485,0.7229370201580871,0,-0.006872766162388633,38.371813640118894,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0025,3,discharge,[2.0090e+03 2.0000e+00 1.3000e+01 2.3000e+01 1.2000e+01 2.8078e+01],3.400080836543819,1.9182683747066007,4.196965327364252,-1.0680263652396946,-4.027931217882849,0.0036224513860078,33.13281956573637,26.503791065076168,41.81748104839704,1.847011162956716,0.9989331452015167,74,0.0007771357480611529,41.81748104839704,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0025,5,discharge,[2.0090e+03 2.0000e+00 1.4000e+01 4.0000e+00 3.0000e+00 3.4578e+01],3.4067357604110753,1.8939610306669548,4.202556431495687,-1.0683949803553137,-4.0283470601196845,0.0038947878766607,32.848310333012144,26.21789049788759,41.50441060959557,1.8485654344528384,0.9997737537182693,72,2.5003557364733364e-05,41.50441060959557,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0025,7,discharge,[2.0090e+03 2.0000e+00 1.4000e+01 8.0000e+00 5.4000e+01 4.1468e+01],3.407792325190085,1.82462740970999,4.202713117217314,-1.071886802134967,-4.028306841028089,0.003763709856671,33.07297579198606,26.41967592691752,41.67077619357013,1.847111177186175,0.9989872366606275,70,0.00010458142517882907,41.67077619357013,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0025,9,discharge,[2.0090e+03 2.0000e+00 1.4000e+01 1.3000e+01 4.5000e+01 2.3546e+01],3.425685226676254,1.9612044915457985,4.203084581094102,-1.069881568315977,-4.028897912512196,0.0054093415651858,33.12836651135456,26.557301540486087,41.58349706133725,1.8489837601535537,1.0,68,-0.00252477633253273,41.58349706133725,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0025,11,discharge,[2.0090e+03 2.0000e+00 1.4000e+01 1.8000e+01 3.5000e+01 4.0671e+01],3.4102415310941074,1.7869386268841287,4.200058863569411,-1.0696478002906964,-4.029600870864891,0.0032108902176176,33.20066590827124,26.61720163533676,41.82908827830225,1.837012071856044,0.9935252604400834,66,-0.005612467816578759,41.82908827830225,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0025,15,discharge,[2.0090e+03 2.0000e+00 1.8000e+01 1.0000e+01 4.8000e+01 5.8156e+01],3.3956511580583038,1.9399607811955053,4.178122904439056,-1.0609975004031984,-4.02823190197934,0.0031691595779807,32.8030291471027,26.38695918330851,41.15307253815554,1.817549211247137,0.9829990129800782,62,0.0003564688332536037,41.15307253815554,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0025,19,discharge,[2.009e+03 2.000e+00 1.800e+01 1.600e+01 4.900e+01 7.390e+00],3.3987545550856617,1.7632585904014149,4.198227921922519,-1.070055639766417,-4.0284426372332245,0.0119423208121402,32.70663040910488,26.182583925840603,41.167510218490015,1.839863822522073,0.9950675945197467,58,0.002999563484423151,41.167510218490015,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0025,22,discharge,[2.0090e+03 2.0000e+00 1.9000e+01 0.0000e+00 5.2000e+01 4.9687e+01],3.4107861698937034,1.7411634552856723,4.201052747751877,-1.0673189298080559,-4.028591260100669,0.0042511214256072,32.88774741633189,26.57839299781365,41.40744159178738,1.8430595619731431,0.9967959706796351,55,-0.00043561811238523873,41.40744159178738,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0025,24,discharge,[2.009e+03 2.000e+00 1.900e+01 5.000e+00 3.800e+01 5.714e+01],3.4362212866947472,1.990361763373611,4.2014816169511375,-1.0619524466901569,-4.028787836120025,0.0049952267545269,32.85054388832057,26.5161784839492,41.089112912518665,1.8401871729536057,0.9952424746017144,53,-0.0037332496710794083,41.089112912518665,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0025,26,discharge,[2.0090e+03 2.0000e+00 1.9000e+01 1.0000e+01 2.5000e+01 1.5218e+01],3.429899192703782,1.8524105657072527,4.201461223125712,-1.0617949104462785,-4.029715142311533,0.0092311991273628,33.21344988692114,26.77614510176613,41.56081694228564,1.8281265632888255,0.9887196430200144,51,-0.0042510556919470865,41.56081694228564,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0025,30,discharge,[2.0090e+03 2.0000e+00 2.0000e+01 9.0000e+00 4.4000e+01 2.6828e+01],3.406197718925981,1.7970500760271888,4.190430872833885,-1.0616392954595641,-4.027391825734414,0.0044833668306618,32.54793058844526,26.14548341054868,41.027186904575295,1.8253563336445804,0.9872213985767992,47,-0.0008385635032762406,41.027186904575295,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0025,34,discharge,[2.009e+03 2.000e+00 2.000e+01 1.500e+01 4.300e+01 2.614e+01],3.431364532702854,1.9099130781506344,4.197641122625931,-1.0590758191027096,-4.027595208325832,0.0048903897606496,32.95568065114475,26.576468758844456,41.20659187421087,1.8214180552626156,0.9850914294192347,43,0.002637667703608404,41.20659187421087,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0025,36,discharge,[2.009e+03 2.000e+00 2.000e+01 2.000e+01 2.700e+01 8.120e-01],3.437199999112006,1.934448897147264,4.200877212432817,-1.0596169539874956,-4.028474225036271,0.0080922103240985,33.31259035127085,26.983382387627444,41.45812420664237,1.830315627968932,0.9899035715797356,41,-0.000967222720032801,41.45812420664237,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0025,38,discharge,[2.0090e+03 2.0000e+00 2.1000e+01 1.0000e+00 1.2000e+01 5.7984e+01],3.4349851634526334,1.8425883947903756,4.20189282071032,-1.0597552847363263,-4.029721928809883,0.0304612723211415,33.27639301328207,26.96989321715805,41.50830652935,1.8175491643824844,0.9829989876339105,39,-0.004853606917988251,41.50830652935,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0025,40,discharge,[2.009e+03 2.000e+00 2.100e+01 5.000e+00 5.700e+01 5.062e+00],3.4358715577304486,1.828585254411004,4.200832471783116,-1.059854592361014,-4.028724169575779,0.0088630393451819,33.13052620279671,26.840841260921778,41.36968179986157,1.810901200296979,0.9794035184747042,37,-0.0023114760185151684,41.36968179986157,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0025,42,discharge,[2.0090e+03 2.0000e+00 2.1000e+01 1.0000e+01 4.2000e+01 4.4125e+01],3.437200278486185,1.8355395996102943,4.200683407820828,-1.0604451363745762,-4.030782136338009,0.0171702044621169,33.262538649813465,26.879810126294203,41.46226760798129,1.8083032603084237,0.977998454761035,35,-0.0021577837770448416,41.46226760798129,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0025,46,discharge,[2.0090e+03 3.0000e+00 2.0000e+00 1.6000e+01 3.0000e+01 3.4015e+01],3.388736246577245,1.949278391612896,4.176908127442872,-1.061164896269225,-4.027991609867125,0.0044503214594592,33.4559068625216,27.38742094844262,41.32045149274522,1.7928016149381063,0.9696145815738362,31,0.0005324862171826594,41.32045149274522,Band A,"Home backup, Small solar storage, Off-grid residential loads"
B0025,50,discharge,[2.0090e+03 3.0000e+00 2.0000e+00 2.2000e+01 1.9000e+01 4.5593e+01],3.3997812429989795,1.7363301713780446,4.198430576015103,-1.0644657893096274,-4.027755663691591,0.0048095625873944,33.359161719231366,27.27823574015828,41.29100352861782,1.812563150045885,0.9803023634428005,27,4.9947074099554456e-05,41.29100352861782,Band A,"Home backup, Small solar storage, Off-grid residential loads"
